Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
db6bd360-ffc9-453d-b109-b4f0cfa6749c,659630,Landing Page Submission,Organic Search,No,No,0,2,1085,2,Converted to Lead,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Other Cities of Maharashtra,02.Medium,02.Medium,13,14,No,Yes,Modified
3f42389c-2201-4890-ae77-4958ae8982ad,659614,API,Organic Search,No,No,0,3,214,3,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,Modified
e126d601-facc-4e75-b0fa-eea89ecfdea9,659607,API,Olark Chat,No,No,1,6,1158,1.5,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Cities,02.Medium,02.Medium,15,14,No,Yes,Email Opened
72064169-4b55-4279-a9b9-340872379f12,659600,Landing Page Submission,Google,No,No,0,4,101,4,Email Opened,India,Finance Management,Other,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,15,18,No,No,Email Opened
40e72a2f-b7bb-4a10-9c2c-45d9bedb0dde,659582,Landing Page Submission,Google,No,No,0,9,838,4.5,Email Opened,India,Healthcare Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,13,15,No,No,Email Opened
076801dc-eba3-4c64-b165-dda70397aa19,659567,Landing Page Submission,Direct Traffic,No,No,0,3,536,3,Unreachable,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,number not provided,Not Sure,No,No,Select,Mumbai,03.Low,01.High,9,18,No,Yes,Modified
62b4ee1c-1071-42bb-b50d-16412c2acce2,659562,Landing Page Submission,Direct Traffic,No,No,0,4,161,2,Unreachable,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Select,03.Low,01.High,12,17,No,No,Unreachable
7f0c404f-3b2d-4d0e-b5e6-cc5bb0bab65d,659555,Landing Page Submission,Google,No,No,0,2,511,2,Form Submitted on Website,India,Healthcare Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Select,Mumbai,03.Low,02.Medium,9,15,No,No,Modified
477c8243-bd09-48f5-a170-a5aa9001ab12,659545,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,Modified
bc35eede-4208-461c-827e-11108a378df7,659523,API,Google,No,No,1,5,1110,5,Olark Chat Conversation,India,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,01.High,02.Medium,16,16,No,No,Modified
35d515d8-e851-4629-803e-492c6b576bd6,659507,Landing Page Submission,Direct Traffic,No,No,1,5,1563,5,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15,20,No,Yes,Email Opened
a3f6393c-fcdf-4cb4-8d29-6da3d62ae88f,659492,API,Referral Sites,No,No,0,7,1633,3.5,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,14,13,No,No,Modified
5838c43b-1dad-45ec-b46a-02db261d44b6,659480,API,Olark Chat,No,No,1,0,0,0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,Modified
d103d8be-52e8-41aa-850a-6651f10641c6,659474,Landing Page Submission,Google,No,No,0,12,809,4,Unreachable,India,Finance Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13,18,No,No,Modified
95f1c454-9f9a-40ef-b521-6fc791f103fb,659469,Landing Page Submission,Direct Traffic,No,No,0,2,638,2,Page Visited on Website,Oman,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Mumbai,02.Medium,02.Medium,14,15,No,Yes,Modified
e8950460-899c-434f-9a69-3b01e3e4b94c,659463,API,Google,No,No,1,5,1196,5,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,Modified
cf98ed96-ea4f-49cd-985e-028b7916a564,659447,Landing Page Submission,Organic Search,No,No,0,6,1485,6,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities,02.Medium,02.Medium,14,16,No,Yes,Email Opened
1c4f389a-53d9-4c8a-b4f7-7954b4053ebd,659438,API,Google,No,No,0,9,125,3,Page Visited on Website,India,,,,,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,,,02.Medium,02.Medium,14,15,No,No,Modified
1cf3a8ad-24b9-4420-a87e-8fd1640174b6,659437,API,Google,No,No,1,3,165,3,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,Modified
d5aa5934-4930-464e-8c9d-f7b2ea2cd3a3,659411,Landing Page Submission,Google,No,No,0,6,398,3,Olark Chat Conversation,India,E-COMMERCE,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,15,15,No,Yes,Olark Chat Conversation
1b4da2e7-9a43-4f75-b5ad-ff0ec1edbf17,659407,API,Organic Search,No,No,0,3,570,3,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,,,02.Medium,02.Medium,13,15,No,No,Modified
2b742281-ef6f-49ad-8a44-b3a21c60b945,659395,Landing Page Submission,Organic Search,No,No,1,6,895,6,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Dual Specialization Student,Other Cities of Maharashtra,02.Medium,01.High,14,18,No,Yes,Email Opened
67bc9f1f-53c0-49be-96f9-1d549f0a8717,659371,Landing Page Submission,Google,No,No,1,4,1190,4,Email Opened,India,Human Resource Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,13,18,No,No,Email Opened
46c2bad4-ea26-4507-9378-c488e0c1dd11,659369,Lead Add Form,Reference,No,No,1,0,0,0,Email Link Clicked,,Business Administration,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Select,02.Medium,01.High,14,19,No,No,Email Link Clicked
25b8e642-c1f1-4e49-8557-71d2c78adada,659366,API,Direct Traffic,No,No,0,5,1566,5,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,,No,No,Select,Select,03.Low,02.Medium,11,15,No,No,Modified
1de92462-5b3f-401e-b84f-935bb92898f9,659364,API,Google,No,No,1,5,727,5,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Dual Specialization Student,Thane & Outskirts,02.Medium,02.Medium,14,15,No,No,Email Opened
cb28ce2a-61b5-4a41-aa99-b593c7d2ed81,659357,Landing Page Submission,Google,No,No,0,8,652,4,Unreachable,India,Hospitality Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,02.Medium,13,15,No,No,Modified
bb74420f-81a3-40de-8d5c-fa5899b7daba,659345,API,Organic Search,No,No,0,4,1248,1.33,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13,15,No,No,Email Opened
eecf3981-028f-4a83-9801-afa36545a53c,659334,API,Google,No,No,0,2,767,2,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,02.Medium,02.Medium,15,14,No,No,Modified
cad6cccb-88a4-49bf-b4a0-9ec37e8a176c,659293,API,Referral Sites,No,No,0,10,275,3.33,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,15,13,No,No,Page Visited on Website
5f3d729d-de5a-4056-843e-42d23c973b65,659287,API,Organic Search,No,No,0,3,273,3,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,Modified
144807db-2895-4002-b52e-3eda79c22395,659283,Lead Add Form,Reference,No,No,1,,1111,,,,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Other Cities,02.Medium,01.High,14,18,No,No,Modified
1eb0358a-62e8-4fcb-bd7a-1d8189ebfa21,659281,Landing Page Submission,Google,No,No,0,8,277,4,Email Opened,India,Finance Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14,18,No,No,Email Opened
d78841e2-ac17-4986-aaab-ad2796c2a4e6,659263,API,Organic Search,No,No,1,3,1207,1.5,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16,15,No,No,Modified
1b1e6ec3-1f21-41e0-a3e9-3ee3aa2b6415,659248,API,Google,No,No,0,2,39,1,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16,15,No,No,Modified
80182a5a-1a04-49db-acc7-0a3bbea6b88b,659244,Landing Page Submission,Google,No,No,0,4,1638,4,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,03.Low,01.High,12,18,No,Yes,Email Opened
46921843-bfc8-443d-96f8-18495891aef6,659241,API,Referral Sites,No,No,0,16,53,16,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15,13,No,No,Modified
b2c0f21b-97b3-4d4e-ad9c-9af95f2654f3,659238,Landing Page Submission,Direct Traffic,No,No,0,1,127,1,Converted to Lead,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Mumbai,01.High,01.High,16,18,No,Yes,Modified
c311a2fd-e180-411d-8eb6-b80f6a8c7c05,659221,Landing Page Submission,Organic Search,Yes,No,0,5,100,5,Page Visited on Website,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Mumbai,02.Medium,01.High,15,18,No,Yes,Modified
be27249b-9677-4397-8158-f795d95fbfd8,659217,Landing Page Submission,Google,Yes,No,0,4,323,4,Unsubscribed,India,International Business,Multiple Sources,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13,18,No,No,Unsubscribed
2b25a3e9-72a7-43e5-8c54-7e8405cc0ed3,659203,API,Google,No,No,1,2,160,1,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16,15,No,No,Modified
68171565-0979-44e9-ac27-992bcca38aa8,659191,Lead Add Form,Reference,No,No,1,0,0,0,Email Opened,,Marketing Management,Select,Businessman,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Select,02.Medium,01.High,15,19,No,No,Modified
adc01aa8-ee1b-4fc2-9cc7-bf29117241b0,659182,API,Google,No,No,0,1,263,1,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Other Leads,Select,02.Medium,02.Medium,14,14,No,No,Modified
01502bf8-d062-4a90-9119-15597dc4a950,659170,API,Google,No,No,0,2,1218,2,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,03.Low,02.Medium,11,15,No,No,Modified
63ebde80-a465-4cdc-ab5a-5e880a7138b0,659158,Lead Add Form,Reference,No,No,1,,986,,,,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Select,02.Medium,01.High,14,19,No,No,Modified
0298b9a5-fedb-408b-a284-2d357583600f,659153,Lead Add Form,Welingak Website,No,No,1,,889,,,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,Modified
73413bd6-e089-4b8f-9359-ad5825101790,659146,Landing Page Submission,Google,No,No,1,5,1091,5,Unreachable,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,13,20,No,No,Unreachable
42976847-bdd7-4472-8c0a-5d4489fd20fb,659142,Landing Page Submission,Direct Traffic,No,No,0,4,291,4,Olark Chat Conversation,India,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,14,16,No,Yes,Modified
d76f5ba7-b432-43b5-8dda-aad9fded162e,659141,Lead Add Form,Reference,No,No,1,0,0,0,Email Opened,,Hospitality Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,15,16,No,No,Modified
cd4c2dd2-0bf1-475a-a0ed-09ffd030dcb7,659138,API,Google,Yes,No,0,1,1759,1,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16,15,No,No,Olark Chat Conversation
8bfdab74-6fe6-4288-8baa-a4223216ec5b,659132,Landing Page Submission,Referral Sites,No,No,0,7,41,3.5,Email Opened,India,Services Excellence,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,14,14,No,Yes,Email Opened
6998487c-062f-4844-967b-4a632b6878d3,659123,Landing Page Submission,Google,No,No,0,5,386,5,Email Opened,India,Business Administration,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Thane & Outskirts,02.Medium,01.High,14,17,No,No,Modified
a56dc332-499f-4145-ae65-79d9ca8a5fd9,659117,API,Referral Sites,No,No,0,6,216,2,Page Visited on Website,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14,13,No,No,Page Visited on Website
4cc6f35b-bba3-4e7a-90fa-a2a1764a10bb,659106,Landing Page Submission,Google,No,No,1,5,1603,5,Email Opened,India,Operations Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14,20,No,No,Email Opened
2b5fb07b-5930-4e1f-a1f6-21f8a333ee2c,659094,Landing Page Submission,google,No,No,0,7,106,3.5,Page Visited on Website,India,Select,Multiple Sources,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,14,13,No,No,Modified
2bfbd79b-c942-4c0f-bed9-704ccf4f4c8e,659079,API,Google,No,No,0,2,73,2,Unreachable,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Select,03.Low,02.Medium,12,15,No,No,Modified
81d95e57-ace1-4cd5-be03-282bc72ffd1e,659076,API,Google,No,No,0,2,77,2,Converted to Lead,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,13,15,No,No,Modified
d23140e8-765b-4a84-9719-35574580cd57,659074,Landing Page Submission,Direct Traffic,No,No,0,3,718,3,Unreachable,India,Hospitality Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,02.Medium,13,14,No,Yes,Modified
b12f165c-f720-46d7-afbc-5ac794cec646,659069,Landing Page Submission,Google,No,No,0,5,432,1.67,Olark Chat Conversation,India,Marketing Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14,18,No,No,Olark Chat Conversation
08424302-ffe0-4c2d-be4f-d099f75a3eb5,659057,Landing Page Submission,Google,No,No,0,5,232,2.5,Email Opened,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Might be,No,No,Other Leads,Other Cities,02.Medium,02.Medium,13,16,No,No,Email Opened
1c104d9a-49f9-4daf-a133-15c73efedbd3,659050,Landing Page Submission,Direct Traffic,No,No,0,2,702,2,Email Opened,India,Hospitality Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,,No,No,Select,Other Cities,02.Medium,02.Medium,14,13,No,Yes,Email Opened
2e314eed-ab56-4594-b12f-2402b355eca6,659038,Landing Page Submission,Organic Search,No,No,1,5,614,5,Unreachable,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15,19,No,Yes,Unreachable
cf302bc1-ca65-40d3-a354-a7166f68e6e9,659036,Landing Page Submission,Direct Traffic,No,No,1,1,1808,1,Converted to Lead,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Thane & Outskirts,02.Medium,02.Medium,14,14,No,Yes,Modified
e210e543-584e-42a1-a5ed-7011ced14ef8,659016,Landing Page Submission,Direct Traffic,Yes,No,0,2,234,1,Email Bounced,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,invalid number,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,15,18,No,Yes,Modified
95ba6ee3-ebfa-4e88-be00-059e87ec079b,659013,Landing Page Submission,Direct Traffic,No,No,0,3,245,3,Unreachable,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Thane & Outskirts,02.Medium,01.High,13,17,No,Yes,Modified
1450cd7f-806e-4bad-be80-652a6022218b,658983,Landing Page Submission,Organic Search,No,No,1,8,1268,4,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,Select,Mumbai,01.High,01.High,16,18,No,Yes,Email Opened
90e1a6ea-7c76-436c-8a0a-01c632c99343,658976,Landing Page Submission,Google,No,No,0,2,56,2,Email Bounced,India,Select,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Mumbai,03.Low,02.Medium,12,15,No,No,Modified
48834d26-b7d1-46c6-be16-a27e14f9ff33,658932,API,Referral Sites,No,No,0,4,174,2,Email Link Clicked,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,13,13,No,No,Modified
068d0803-43ba-45bb-9d32-21d8ec3bebba,658917,Landing Page Submission,Direct Traffic,No,No,0,4,1149,2,Email Opened,India,Select,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,01.High,14,18,No,No,Email Opened
5c9a62e5-9d75-4088-ac5a-a5f5e0a1a35d,658888,Landing Page Submission,Direct Traffic,No,No,0,2,333,2,Email Opened,India,E-COMMERCE,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,14,13,No,Yes,Email Opened
a1ab0aaa-505e-48dc-9be1-5df466c3f14a,658856,API,Organic Search,No,No,0,7,471,2.33,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,Email Opened
2d09fce2-eab7-4d6a-b668-eb739cfc5d2d,658852,Landing Page Submission,Direct Traffic,No,No,1,3,1010,3,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Metro Cities,02.Medium,02.Medium,15,16,No,Yes,Email Opened
0921ad51-b2bc-4abb-bb66-e9357b16c306,658831,API,Olark Chat,No,No,1,10,1815,3.33,Had a Phone Conversation,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,01.High,15,17,No,Yes,Had a Phone Conversation
